|target|source|comment
4625|хӯнтлатта̄л|непослушный|
4626|хӯнтлуӈкве|слушать|
4627|хӯнтлуӈкве|слушаться|
4628|хӯнтмуӈкве|надеть котомку|
4629|хӯнуӈкве|вычерпывать из котла|рыбу
4630|хӯнуӈкве|мясо|
4631|хо̄вт|ёлка|
4632|хо̄втаси|ельник|
4633|хо̄втыӈ|еловый|
4634|хо̄игла̄луӈкве|ударяться|
4635|хо̄игла̄луӈкве|стукаться|
4636|хо̄игла̄луӈкве|заезжать|
4637|хо̄игла̄луӈкве|заходить|
4638|хо̄иглаӈкве|удариться|
4639|хо̄иглаӈкве|стукнуться|
4640|хо̄иглаӈкве|заехать|
4641|хо̄иглаӈкве|зайти|
4642|хо̄илта̄лыглаӈкве|задевать|
4643|хо̄илта̄лыглаӈкве|дотрагиваться|
4644|хо̄илта̄лыглаӈкве|касаться|
4645|хо̄илтаӈкве|задеть|
4646|хо̄илтаӈкве|тронуть|
4647|хо̄илтаӈкве|коснуться|
4648|хо̄йхатта̄л|недостойный|
4649|хо̄йхатта̄л|неподходящий|
4650|хо̄йхатуӈкве|стоить|
4651|хо̄ла|мертвец|
4652|хо̄ла|покойник|
4653|хо̄лам ӯй|падаль|
4654|хо̄лмил|косогор|
4655|хо̄лмил|скат|
4656|хо̄лмил|склон|
4657|хо̄лмилыӈ|пологий|
4658|хо̄лмилыӈ|покатый|
4659|хо̄лувъяӈкве|завянуть|
4660|хо̄лувъяӈкве|поблёкнуть|
4661|хо̄лы|припасы|
4662|хо̄лы|провизия|
4663|хо̄мся|кнут|
4664|хо̄мся|плеть|
4665|хо̄н|царь|
4666|хо̄нт|войско|
4667|хо̄нтлуӈкве|воевать|
4668|хо̄нтлуӈкве|сражаться|
4669|хо̄нтуӈкве|найти|
4670|хо̄нтуӈкве|встретить|
4671|хо̄нтхатуӈкве|встретиться|
4672|хо̄нтхатыгла̄луӈкве|встречаться|
4673|хо̄нтыглахтуӈкве|видеться|
4674|хо̄нтыглахтуӈкве|встречаться|
4675|хо̄нтыглахтыл|встреча|
4676|хо̄нтыглаӈкве|находить|
4677|хо̄нтыглаӈкве|встречать|
4678|хо̄нтым ут|находка|
4679|хо̄ны|навзничь|
4680|хо̄ны-патуӈкве|запрокинуться|
4681|хо̄ны-патуӈкве|упасть навзничь|
4682|хо̄ны-пинуӈкве|запрокинуть|о голове
4683|хо̄ныпа̄лн|вправо|
4684|хо̄ныпа̄лт|справа|
4685|хо̄ныпал|правый|находящийся справа
4686|хо̄псы|лёгкое|
4687|хо̄пт|бык-олень|
4688|хо̄пт мис|вол|
4689|хо̄птырка|самка-олень|
4690|хо̄рахси|разбойник|
4691|хо̄рахтйив|ольха|
4692|хо̄ртхан|коршун|
4693|хо̄ртхан|ястреб|
4694|хо̄ртхатуӈкве|рел.|
4695|хо̄ртхатуӈкве|очищаться|
4696|хо̄сах|казак|
4697|хо̄свой|муравей|
4698|хо̄свой кол|муравейник|
4699|хо̄т|шесть|
4700|хо̄тал|день|
4701|хо̄тал|солнце|
4702|хо̄тал ка̄т|луч|солнца
4703|хо̄тал не̄глын ма̄|восток|
4704|хо̄тал ӯнтнэ ма̄|запад|
4705|хо̄тала̄луӈкве|сиять|о солнце
4706|хо̄талъя̄т|полдень|
4707|хо̄талыӈ|солнечный|
4708|хо̄тке̄пыл|наконец|
4709|хо̄тпа|кто-то|
4710|хо̄тпа|некто|
4711|хо̄тпан|шестьдесят|
4712|хо̄тпаныт|шестидесятый|
4713|хо̄тса̄т|шестьсот|
4714|хо̄тса̄тыт|шестисотый|
4715|хо̄тхуйплов|шестнадцать|
4716|хо̄тхуйпловит|шестнадцатый|
4717|хо̄тылаӈкве|рассветать|
4718|хо̄тылтаӈкве|ждать рассвета|
4719|хо̄хни|пола|
4720|хо̄хра|дятел|
4721|хо̄хтум|голодный|
4722|хо̄хыртахтын|едкий|о запахе
4723|хо̄юӈкве|удариться|
4724|хо̄юӈкве|стукнуться|
4725|хо̄янтаӈкве|задевать|
4726|хо̄янтаӈкве|касаться|
4727|хо̄янтаӈкве|трогать|
4728|хо̄ӈха|кто|неопределённое лицо
4729|хол|заморозки|
4730|холатаптуӈкве|втолкнуть|
4731|холпал|раннее утро|утренник
4732|холта̄л|нескончаемый|
4733|холта̄л|бесчисленный|
4734|холтуптаӈкве|израсходовать|
4735|холтуптаӈкве|истратить|
4736|холтуӈкве|тратить|
4737|холтуӈкве|расходовать|
4738|холуӈкве|кончиться|
4739|холыт|завтрашний|
4740|холытан|завтра|
4741|хольгуӈкве|плескаться|о волнах
4742|хольгуӈкве|Пылать|
4743|хоми|ничком|
4744|хоми-рагатаӈкве|упасть|
4745|хоми-хӯтуӈкве|склониться|
4746|хоми-хӯтылтаӈкве|наклонить|
4747|хоми-ё̄ӈхыгпаӈкве|опрокинуться|
4748|хомлах|жук|
4749|хомыл|чудак|
4750|хоньпыртаӈкве|подмигнуть|
4751|хонюмта̄луӈкве|зажмурить|
4752|хопгуӈкве|токовать|о тетереве
4753|хоплата̄луӈкве|стукнуться|
4754|хопсат|серый|о волке
4755|хопсат|собаке|
4756|хопылматуӈкве|постучать|
4757|хопылтан суй|стук|
4758|хопылтаӈкве|стучать|
4759|хопын|рыбий пузырь|
4760|хорам|украшение|
4761|хорам|красота|
4762|хорамлахтуӈкве|красоваться|
4763|хорамлахтуӈкве|нарядиться|
4764|хорамлаӈкве|украсить|
4765|хорамлаӈкве|нарядить|
4766|хорамтаӈкве|украшать|
4767|хорамыӈ|красивый|
4768|хорамыӈ|нарядный|
4769|хораяхтуӈкве|полыхнуть|о пламени
4770|хоргуӈкве|пылать|
4771|хори|низина|
4772|хорт|лай|
4773|хорталтахтуӈкве|залаять|
4774|хортуӈкве|лаять|
4775|хортылтаӈкве|заставить лаять|
4776|хорыстаӈкве|шуршать|
4777|хорыстаӈкве|шелестеть|
4778|хоса|длинный|
4779|хоса|далёкий|
4780|хоса|долго|
4781|хоса ла̄глуп|длинноногий|
4782|хоса пальпа|длинноухий|
4783|хоса̄н||нареч.
4784|хоса̄н|вдаль|
4785|хоса̄ныл||нареч.
4786|хоса̄ныл|издалека|
4787|хоса̄т||нареч.
4788|хоса̄т|вдалеке|
4789|хоса̄т|давно|
4790|хосатта̄гыл|издавна|
4791|хосгалтахтуӈкве|закачаться|
4792|хосгалтаӈкве|закачать|
4793|хосгантаӈкве|покачать|
4794|хосгасьлаӈкве|покачивать|
4795|хосгуӈкве|махать|
4796|хосгыгла̄луӈкве|помахивать|
4797|хоссуп|метла|
4798|хоссыгхатуӈкве|шататься|
4799|хосувлахтуӈкве|качнуться|
4800|хосувлаӈкве|махнуть|
4801|хот-а̄хвсалахтуӈкве|раздеться|
4802|хот-виӈкве|отнять|
4803|хот-виӈкве|взять|
4804|хот-ловтуӈкве|смыть|
4805|хот-ловтуӈкве|отмыть|
4806|хот-лоньсиглаӈкве|остыть|
4807|хот-лоньхатаӈкве|отвалиться|
4808|хот-лыӈкве|отбросить|
4809|хот-маныгтаӈкве|ощипать|
4810|хот-нирумтаӈкве|выхватить|
4811|хот-нуйгалаӈкве|освежевать|тушу
4812|хот-ня̄влуӈкве|отогнать|
4813|хот-па̄йтуӈкве|выварить|
4814|хот-патуӈкве|отпасть|
4815|хот-патуӈкве|отняться|
4816|хот-пе̄стуӈкве|отвязать|
4817|хот-по̄йтуӈкве|перестать|
4818|хот-рохтуӈкве|испугаться|
4819|хот-са̄грапаӈкве|отрубить|
4820|хот-сакватаӈкве|сломать|
4821|хот-сакватаӈкве|разбить|
4822|хот-сартуӈкве|отпилить|
4823|хот-та̄ртаӈкве|отпустить|
4824|хот-то̄вмуӈкве|откусить|
4825|хот-туясаӈкве|оттолкнуть|
4826|хот-хосувлаӈкве|смахнуть|
4827|хот-хӯратаӈкве|отстричь|
4828|хот-хӯратаӈкве|остричь|
4829|хот-хӯтылтаӈкве|отогнуть|
4830|хот-яктуӈкве|отрезать|
4831|хот-ё̄ӈхыгпаӈкве|отвернуться|
4832|хоталь|куда|
4833|хоталь о̄лнэ|повсюду существующий|
4834|хотамус|пока|
4835|хотаӈ|лебедь|
4836|хотмус|как-нибудь|
4837|хотмус|как-то|
4838|хотталь||нареч.
4839|хотталь|куда-нибудь|
4840|хотты по̄рат||нареч.
4841|хотты по̄рат|когда-то|
4842|хоттымат|какой-нибудь|
4843|хоты|который|
4844|хотыл|откуда|
4845|хотьют|кто|определённое лицо
4846|хохса|трубка|
4847|хохса|папироса|
4848|хӯптыгпаӈкве|накинуть|
4849|хӯптыгпаӈкве|набросить|
4850|хӯратахтуӈкве|бриться|
4851|хӯратахтуӈкве|стричься|
4852|хӯратаӈкве|брить|
4853|хӯратаӈкве|стричь|
4854|хӯрмит|третий|
4855|хӯрмит хо̄тал||нареч.
4856|хӯрмит хо̄тал|позавчера|
4857|хӯрум|три|
4858|хӯрум са̄мпа|треугольный|
4859|хӯрумса̄т|триста|
4860|хӯрумса̄тыт|трёхсотый|
4861|хӯрумхуйплов|тринадцать|
4862|хӯрумхуйпловит|тринадцатый|
4863|хӯрыг|мешок|
4864|хӯсуӈкве|жечь|про крапиву
4865|хӯсхатнэ понал|крапива|
4866|хӯсхатуӈкве|жечься|про крапиву
4867|хӯтала̄луӈкве|гнуться|
4868|хӯтала̄луӈкве|наклониться|
