|target|source|comment
5715|ю̄нтуӈкве|сшить|
5716|ю̄нтуп|иголка|
5717|ю̄нтуп|игла|швейная
5718|ю̄нтыл|шитьё|
5719|ю̄хигла̄луӈкве|быть в большой нужде|много раз
5720|ю̄ныгтан сӯй|удар|
5721|ю̄ныгта̄нтуӈкве|ударять|
5722|ю̄ныгтаӈкве|стукнуть|
5723|ю̄ныгтаӈкве|ударить|
5724|ю̄свой сыр ӯй|сокол|
5725|ю̄хил|большая нужда|
5726|юв-сялтуӈкве|входить|в помещение
5727|юв-сялтуӈкве| войти|
5728|юв-сялтуӈкве|въехать|
5729|юв-сялтыгла̄луӈкве|въезжать|на чём-л. 
5730|юв-сялтыгла̄луӈкве|входить|
5731|юв-та̄игла̄луӈкве|съедать|
5732|юв-та̄рата̄лыглаӈкве|пускать|
5733|юв-та̄ратаӈкве|пустить|
5734|юв-та̄ратаӈкве|впустить|
5735|юв-тотуӈкве|внести|
5736|юв-тотуӈкве|ввезти|
5737|юв-тотыгла̄луӈкве|ввозить|
5738|юв-тӯсьтуӈкве|вставить|
5739|юв-тӯсьтыгла̄луӈкве|вставлять|
5740|юв-хультантаӈкве|отставать|
5741|юв-хультуӈкве|опоздать|
5742|юв-хультуӈкве|отстать|
5743|юв-хультыгла̄луӈкве|опаздывать|
5744|юи-ōвыл|конец|чего-л.
5745|юиōвыл|последний|
5746|юиōвыл хӯл|последняя рыба|
5747|юил|позади|
5748|юил|сзади|
5749|юил|вслед|
5750|юил|из дома|
5751|юил-коигла̄луӈкве|прослеживать|
5752|юил-коигла̄луӈкве|преследовать|
5753|юил-ня̄влуӈкве|догонять|
5754|юил-нявлхатмыгтаӈкве|погнаться|
5755|юил-нявлыгтахтуӈкве|угнаться|
5756|юил-пōсуӈкве|подгонять сзади|
5757|юил-пōсыгла̄луӈкве|погонять|
5758|юил-сунсуӈкве|проследить|взглядом
5759|юил-сунсыгла̄луӈкве|прослеживать|
5760|юил-сунсыгла̄луӈкве|провожать|взглядом
5761|юил-сунсыглаӈкве|следить|
5762|юил-тотыглаӈкве|гнаться|
5763|юи-па̄лт|сзади|
5764|юн|дома|
5765|юнга|пятка|
5766|юнгуӈкве|топтать|
5767|юнгыгла̄луӈкве|топтать|много раз
5768|юнсуӈкве|дремать|
5769|юнсыгла̄луӈкве|дремать|много раз
5770|юнтуппуп|ушко иголки|
5771|юрсьмахтуӈкве|подружиться|
5772|юрсьхатуӈкве|присоединиться|
5773|юрсьхатуӈкве|объединиться|для работы
5774|юрт|приятель|
5775|юрт|друг|
5776|юрт|товарищ|
5777|юрт нэ̄|подруга|
5778|юртпы̄грись|друг|
5779|юртхум|друг|
5780|юртхум|товарищ|
5781|юртыӈысь|дружно|
5782|юрысьхатуӈкве|присоединиться|
5783|юрысьхатуӈкве|объединиться|для работы
5784|на̄йив|дрова|
5785|па̄йп|берестяной кузов|
5786|па̄юп|берестяной кузов|
5787|пӯсас|ограда|
5788|пӯсас|изгородь|
5789|пӯсас|забор|
5790|саксам|бисеринка|
5791|лōӈханьсяп суй|звонок|звук
5792|сэ̄рипос|заря|
5793|вӣльт суснэ ке̄р|зеркало|
5794|тӯюӈкве (сов.)|выпадать|
5795|тӯюӈкве (сов.)|выпасть|о снеге
5796|карыс ур|утёс|
5797|ане̄ква|бабушка|по материнской линии
5798|во̄руй о̄сьнэ хо̄тпа|звероферма|
5799|уми|дупло|с гнездом 
5800|уми|гнездо на дереве|
5801|йӣв тов са̄в|пока|на дереве
5802|йильпи ля̄ххал|новость|
5803|йильпи сирыл|по-новому|
5804|йиӈкве|идти|
5805|йиӈкве|ехать|
5806|йиӈкве|лететь|по направлению к говорящему
5807|лōӈханьсяп хосгуӈкве|позвонить|
5808|лōпыс|лист|бумаги
5809|ка̄квасьлаӈкве|кашлять|
5810|ка̄квасьлаӈкве|покашливать|
5811|ка̄рай|стерлядь|
5812|ка̄рта а̄ви|ворота|
5813|ка̄с ва̄руӈкве|веселиться|
5814|ка̄смоста̄лыг|печально|
5815|каснэ ва̄рмаль|соревнование|
5816|каснэ ва̄рмаль|состязание|
5817|касы̄м|наперегонки|
5818|касыӈе̄мт|обыкновенно|
5819|ка̄т хопи|кисть руки|
5820|катанкаг|валенки|
5821|катикве|кошечка|
5822|катириськве|котёнок|
5823|каткāсы|синица|
5824|ка̄тпос пинуӈкве|подписаться|
5825|ка̄тпо̄сыл пинуӈкве|подписать|
5826|ква̄лумпа̄лн|влево|
5827|ква̄лумпа̄лн|налево|
5828|ке̄лыг|болото|моховое
5829|ке̄нт|шапка|
5830|ке̄нт|фуражка|
5831|ке̄р|железо|
5832|ке̄р|железный|
5833|ке̄р па̄рт|плита|
5834|ке̄расыӈ|скалистый|
5835|ке̄ркат|клещи|
5836|ке̄рыӈ хомлах|жук|
5837|ке̄тыгла̄луӈкве|отправлять|
5838|ке̄тыгла̄луӈкве|направлять|
5839|кинсуӈкве|искать|
5840|кисхатыл|поиск|
5841|кит хо̄тпал|вдвоём|
5842|китапаӈкве|спросить|
5843|киттыг сартуӈкве|распилить|
5844|китхойплов|двенадцать|
5845|китэ̄лмип касай|ножницы|
5846|ōлнэ кол|квартира|
5847|колнак я̄ртпи|перегородка|
5848|коля нёл|крючок|на одежде
5849|кональ-ква̄луӈкве|выехать|
5850|кон-виӈкве|вынуть|
5851|кон-ла̄квтуӈкве|кружить|
5852|кон-та̄ратаӈкве|выпустить|
5853|кон-та̄ратаӈкве|пустить|
5854|кон-та̄ртуӈкве|выпустить|
5855|кон-та̄ртуӈкве|пустить|
5856|кортыӈ|острый|на вкус
5857|коскер|коготь|
5858|коскер|ноготь|
5859|коснэ̄йив|грабли|
5860|кувысь|гусь|меховая одежда
5861|куккук|кукушка|
5862|кӯм|минута|
5863|кумралтаӈкве|барабанить|
5864|кӯсяй нэ̄|хозяйка|
5865|кӯтюврись|щенок|
5866|хуянтан колнак|спальня|
5867|яныг кол|здание|главный дом в деревне
5868|я̄нас ма̄ лōмт|участок|
5869|я̄ртпи|преграда|
5870|я̄ртпи|заграждение|
5871|я̄ртпи|изгородь|
5872|я̄ртпи|плотина|
5873|я̄ртпи|щит|
5874|ягпыг-сяньпыг хольт|по-братски|
5875|янмалта̄нтуӈкве|выращивать|
5876|яныг во̄рыӈ ма̄|тайга|
5877|янытэ̄т то̄суӈкве|просохнуть|
5878|янытэ̄т то̄суӈкве|высохнуть|
5879|кональ-ōлуӈкве|выходить|откуда-л.
5880|ва̄руӈкве ла̄вхатуӈкве|обещать|
5881|ло̄хсам патта|внутренняя часть угла в доме|
5882|ла̄гылпатта|подошва|
5883|ла̄кква-лōсталаӈкве|разобрать|на части
5884|ла̄кква-лоньхатаптуӈкве|развалить|
5885|ла̄кква-майлантаӈкве|раздавать|
5886|ла̄кква-сōсуӈкве|разлить|
5887|ла̄кква-тотуӈкве|развести|в стороны
5888|ла̄кква-тотыгла̄луӈкве|разводить|приумножать
5889|ла̄кква-ханлаӈкве|расклеить|
5890|лап-виӈкве|занять|
5891|ла̄пла̄луӈкве|обманывать|
5892|лап-тōварттаӈкве|закрыть|
5893|ларгалтаӈкве|вращаться|медленно
5894|леккарпун|вата|
5895|лё̄х юрт|спутник|
5896|ловит|десятый|
5897|лолта|пятно|
5898|лолта|зарплата|
5899|лувкол|конюшня|
5900|лувыт ōсьнэ|конюх|
5901|лӯи ма̄|север|
5902|лусытаӈкве|служить|
5903|лыӈкве|бросить|
5904|лыӈкве|кинуть|
5905|лыӈкве|метнуть|
5906|лэ̄ӈын|белка|
5907|ля̄гуӈкве|судить|
5908|ляпа ман ма̄|подъезд|
5909|ма̄нь лōӈханьсяп|колокольчик|
5910|э̄тпос|Луна|планета 
5911|э̄тпос|месяц|календ.
5912|ма̄сьтырлаӈкве|мастерить|
5913|морсях|бугор|
5914|на̄йне̄лум|пламя|
5915|нуй|сукно|
5916|ня̄нь|хлеб|
5917|ня̄ньпум сам|семя|
5918|окка|ручной оленёнок|
5919|па̄выл|деревня|
5920|па̄выл|посёлок|
5921|па̄выл|селение|
5922|па̄выл|деревенский|
5923|по̄льсам|град|
5924|порыгпаннэ̄ква|лягушка|
5925|пувлы̄н кол|баня|
5926|ра̄кт|глина|
5927|сōрниӈ|золотой|
5928|саккар|сахар|
5929|сӯлӣпут|кувшин|
5930|сӯлӣпут|горшок|
5931|суп|половина|
5932|ся̄й ōсьнэ хусап|банка для чая|
5933|ӯйрись ня̄врам|птенец|
5934|ӯсморах|малина|
5935|таг|ветка|
5936|таг|ветвь|
5937|таг|сук|
5938|таквсы|осенью|
5939|таквсы|осень|
5940|тӯлмах|росомаха|
5941|турпа|труба|
5942|ха̄ӈхы̄лтап|лестница|
5943|хӯл|рыба|рыбий
5944|хотаӈ|лебедь|
5945|хӯлтэп|выдра|
5946|ма̄нь лэ̄ӈнукве|бельчонок|
5947|суиӈысь ла̄вуӈкве|произносить вслух|
5948|яныг лōӈханьсяп|колокол|
5949|ю̄нхуӈкве|быть в большой нужде|
5950|ю̄ныгтахтуӈкве|ударяться|
5951|ю̄свой|орёл|
5952|юв-аяла̄ӈкве|глотнуть|
5953|юв-йиӈкве|возвращаться|домой
5954|ювле-а̄ӈквата̄туӈкве|оглядываться|
5955|юв-тэ̄ӈкве|съесть|
5956|э̄лаль-лю̄лигла̄лыглаӈкве|выступать|вперёд
5957|э̄л-миӈкве|отдать|
5958|э̄рптапмыгтаӈкве|полюбить|
5959|э̄ссамта̄лыглаӈкве|смущать|
5960|э̄ссамта̄лыглаӈкве|смущаться|
5961|э̄типа̄лаг|вечером|
5962|чемпион|чемпион|
5963|военно-морской флот|военно-морской флот|
5964|форма|форма|
5965|ва̄ил-ма̄схатуӈкве|обуваться|
